792,Turkey,,1701,"Beans, dry",2008,2.9538,,4568,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1703,"Chick peas, dry",2008,1.9325,,10011,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1704,"Lentils, dry",2008,3.7046,,920,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1704,"Lentils, dry",2008,5.3891,,5732,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1709.9,Pulses n.e.,2008,2.6332,,22523,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,111,Wheat,2007,2.835,,488584,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,111,Wheat,2007,2.835,,76800,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,112,Maize (corn),2007,2.91,,102869,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,113,Rice,2007,3.2175,,12510,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,115,Barley,2007,2.35,,171710,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,116,Rye,2007,2.961,,7122.3894,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,117,Oats,2007,2.976,,5628,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1199.9,Other cereals n.e.,2007,2.7229,,778985,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1199.9,Other cereals n.e.,2007,2.9815,,3087,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1212,Cabbages,2007,9.6101,,54555.1112,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1214,Lettuce and chicory,2007,9.6903,,41480.0348,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1215,Spinach,2007,9.5996,,22629.3187,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1221,Watermelons,2007,9.6434,,366128.864,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1232,Cucumbers and gherkins,2007,9.0006,,150722.35,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1233,Eggplants (aubergines),2007,9.6502,,83352.4575,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1234,Tomatoes,2007,8.6575,,860996.2495,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1235,"Pumpkins, squash and gourds",2007,9.683,,25867.4876,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1239.01,Okra,2007,9.7035,,3589.5064,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1242,"Peas, green",2007,9.838,,8632.1855,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1243,"Broad beans and horse beans, green",2007,9.7883,,50895.8704,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1243,"Broad beans and horse beans, green",2007,9.7819,,4232.9178,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1251,Carrots and turnips,2007,9.0566,,58139.0987,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1252,Green garlic,2007,20.5833,,15291.362,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1253.01,"Onions and shallots, green",2007,8.7956,,16284.178,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1253.02,"Onions and shallots, dry (excluding dehydrated)",2007,4.3075,,80094.9718,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1254,Leeks and other alliaceous vegetables,2007,9.3162,,23886.3663,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1290.9,"Other vegetables, fresh n.e.",2007,9.1178,,2164748.428,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1312,Bananas,2007,17.8111,,33682,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1315,Figs,2007,1.3676,,2874,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1321,Pomelos and grapefruits,2007,0.9396,,1528,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1322,Lemons and limes,2007,4.9832,,32479,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1323,Oranges,2007,7.0932,,101217,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1324,"Tangerines, mandarins, clementines",2007,4.9706,,36998,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1330,Grapes,2007,5.6236,,203167,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1341,Apples,2007,6.4992,,159740,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1342.01,Pears,2007,7.3624,,26231,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1342.02,Quinces,2007,7.1441,,6788,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1343,Apricots,2007,0.9555,,5635,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1344.01,Sour cherries,2007,7.6223,,13790,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1345,Peaches and nectarines,2007,7.438,,40123,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1346,Plums and sloes,2007,6.5109,,15683,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1349.1,Pome fruit n.e.,2007,6.8816,,7333,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1354,Strawberries,2007,6.6472,,16639,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1371,"Almonds, in shell",2007,2.1078,,1066,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1373,"Chestnuts, in shell",2007,2.8258,,1557,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1374,"Hazelnuts, in shell",2007,0.2994,,1587,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1375,"Pistachios, in shell",2007,3.7022,,2718,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1376,"Walnuts, in shell",2007,2.8521,,4922,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,141,Soya beans,2007,1.2223,,18281,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1445,Sunflower seed,2007,5.1811,,44268,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1510,Potatoes,2007,2.8204,,119759,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1599.1,"Edible roots and tubers with high starch or inulin content, n.e., fresh",2007,9.8505,,15348.1714,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1620,tea leaves,2007,2.5631,,29356,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Fruits, nuts and beverage crops"" 2000/'01-2016/'18",
792,Turkey,,1651,"Pepper (Piper spp.), raw",2007,8.9796,,157971.8922,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop products balance sheets; ""Vegetables"" 2000/'01-2016/'17",
792,Turkey,,1701,"Beans, dry",2007,3.485,,5375,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1703,"Chick peas, dry",2007,2.0394,,10306,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1704,"Lentils, dry",2007,4.8707,,1306,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1704,"Lentils, dry",2007,2.0023,,10179,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
792,Turkey,,1709.9,Pulses n.e.,2007,2.2899,,28963,,,,WholeSupplyChain,,,,,,,Food Balance Sheet/Ag. Production Questionnaire,"Crop Products Balance Sheets; ""Cereals and Other Crop Products"", 2000/'01-2016/'17 TURKEYSTAT",
800,Uganda,,112,Maize (corn),2016,1.3,1.3,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2016,1.7,1.7,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2016,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2016,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2016,3.7,3.7,,,,,Storage,,,Insects Rodents Mold Moisture,"1,193 households",,Household Survey; The Uganda and Nigeria samples are representative of the smallholder population...,Survey,Abdoulaye et al,https://www.extension.purdue.edu/extmedia/EC/EC-807-W.pdf
800,Uganda,,112,Maize (corn),2016,4,4,,,,Platform drying,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2016,5,5,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2016,6.4,6.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2016,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2016,5,5,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2016,3.7,3.70%,,,,Storage,Storage,9 - 19 weeks,,"Insects, rodents, mold and moisture",1.193,,Household survey,Survey,"Abdoulaye T. et al, 2016",
800,Uganda,,111,Wheat,2015,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,111,Wheat,2015,2.5,2.5,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,111,Wheat,2015,2.5,2.5,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,111,Wheat,2015,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,111,Wheat,2015,3.5,3.5,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,111,Wheat,2015,4.4,4.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,111,Wheat,2015,2.5,2.5,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,111,Wheat,2015,2.5,2.5,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2015,1.3,1.3,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2015,1.7,1.7,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2015,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2015,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2015,4,4,,,,Platform drying,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2015,5.1,5.1,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
800,Uganda,,112,Maize (corn),2015,6.4,6.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
